,value
tau_Katashi_max,295.0
tau_Katashi_mean,12.86111111111111
eta_Katashi,0.42153400302614835
Xi_Katashi,0.367170626349892
nu_s,90.95611659293282
phi_integral,102.58211937708701
phi_max,1.238453717731131
phi_star,0.5145525043360181
frac_Katashi,0.7678275290215588
frac_Nagare,0.0
frac_Utsuroi,0.23217247097844113
PR,0.9501707754695562
