,value
tau_Katashi_max,36.0
tau_Katashi_mean,5.545454545454546
eta_Katashi,0.34776451735170627
Xi_Katashi,0.4180327868852459
nu_s,29.948661964804707
phi_integral,14.98857027969574
phi_max,0.22213259421920456
phi_star,0.17947932539584524
frac_Katashi,0.07109557109557109
frac_Nagare,0.6363636363636364
frac_Utsuroi,0.2925407925407925
