date,mean_corr,curv,eta,entropy,dominance,h1_count,v_raw,Oh,Xi,phi,DEF,regime,phi_c,Oh_pre,Xi_c
2012-02-03,0.35643327686805953,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-02-06,0.3552173913043478,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-02-07,0.3379327435849175,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,0.01952409050072801,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-08,0.33559633603111866,1.0,0.9523809523809523,9.603062788938781e-11,0.9999999999029694,1,9.317909996808796e-21,0.318703332726988,1.0,1e-06,0.4397541991406342,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-09,0.3352864044168392,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,1.0,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-10,0.328134136395006,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,1.0,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-13,0.3489233954451345,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,0.005166884670652405,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-02-14,0.3713338352468788,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-02-15,0.3429393312002008,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,0.01952409050072801,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-16,0.3554319593450029,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,1.0,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-17,0.3494478951000691,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,1.0,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-21,0.3715484032875338,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,1.0,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-22,0.3837072589246503,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,1.0,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-23,0.36341865863604994,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,1.0,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-24,0.36892590501286154,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,0.005166884670652405,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-02-27,0.3201474371039589,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.470466824501509,0.0,1e-06,0.0055945288804616355,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-28,0.30581906016688626,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,0.023996865018939828,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-02-29,0.3194083694083695,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,0.005166884670652405,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-01,0.28998870694522877,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-02,0.3154984628897672,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-05,0.36525440742832055,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-06,0.40785808394504053,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,0.01952409050072801,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-03-07,0.4246659137963486,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,0.005166884670652405,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-08,0.4459558316080055,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-09,0.45475312127486045,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,0.01952409050072801,Nagare,0.381425460754295,0.9257572998241612,1.0
2012-03-12,0.476591379634858,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,0.005166884670652405,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-13,0.459807390676956,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-14,0.46891461195809025,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-15,0.45284584980237164,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-16,0.4675079992471298,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-19,0.4656007277746409,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-20,0.48617541878411447,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6222303162758781,0.0,1e-06,1.0,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-21,0.4866999184390488,2.0,0.48780487804878053,1.37157285519556e-10,0.9999999998618427,1,1.89492752237664e-20,0.6222303162758781,1.0,1e-06,0.6703222753301012,Utsuroi,0.381425460754295,0.9257572998241612,1.0
2012-03-22,0.506106405671623,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.318703332726988,0.0,1e-06,0.2022982288977443,Nagare,0.381425460754295,0.9257572998241612,1.0
