,value
tau_Katashi_max,35.0
tau_Katashi_mean,5.363636363636363
eta_Katashi,0.3507233057202298
Xi_Katashi,0.4152542372881356
nu_s,13.411919005782861
phi_integral,15.711056769205712
phi_max,0.22283683932020537
phi_star,0.18004834335597508
frac_Katashi,0.06876456876456877
frac_Nagare,0.6223776223776224
frac_Utsuroi,0.30885780885780884
PR,0.8200581750356919
