,value
tau_Katashi_max,19.0
tau_Katashi_mean,3.0283018867924527
eta_Katashi,0.3270767404102559
Xi_Katashi,0.12149532710280374
nu_s,51.14977024989056
phi_integral,21.43000832681394
phi_max,0.2454136748049517
phi_star,0.08105597039416364
frac_Katashi,0.43912448700410395
frac_Nagare,0.0
frac_Utsuroi,0.560875512995896
