date,mean_corr,curv,eta,entropy,dominance,h1_count,v_raw,Oh,Xi,phi,DEF,regime,phi_c,Oh_pre,Xi_c
2018-02-02,0.23857327638484077,1.0,0.9523809523809523,5.742850639456314e-12,0.9999999999932572,1,3.872305706495325e-23,0.2038439138039604,1.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-05,0.2191665292359661,3.0,0.3278688524590164,1.0797807092830254e-11,0.9999999999882022,1,1.273902062414852e-22,0.5921180353341292,1.0,1e-06,0.5371223673088974,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-06,0.18905252859457775,3.5,0.28169014084507044,1.5096923711026285e-11,0.9999999999839031,1,2.4301369527960124e-22,0.6891865657164289,1.0,1e-06,0.8941082962816438,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-07,0.21509963866128545,3.5,0.28169014084507044,1.541278216152701e-11,0.9999999999835872,1,2.5296629516502716e-22,0.6891865657164289,1.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-08,0.21414555024756546,5.0,0.19801980198019803,0.1052210082392663,0.9781324220441454,2,0.002300928600265774,0.9803921568627451,2.0,1e-06,0.21052713393962974,Katashi,1e-06,0.9803921568627451,1.0
2018-02-09,0.21732048206770008,5.0,0.19801980198019803,1.625529710702106e-10,0.999999999836447,1,2.658601778104564e-20,0.9803921568627451,1.0,1e-06,0.6265538512851269,Katashi,1e-06,0.9803921568627451,1.0
2018-02-12,0.22890234162131723,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.7692367159930272,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-13,0.22584622823995207,5.0,0.19801980198019803,5.642508682348094e-11,0.9999999999425749,1,3.240214261733871e-21,0.9803921568627451,1.0,1e-06,0.3896701577647186,Katashi,1e-06,0.9803921568627451,1.0
2018-02-14,0.18793457293023405,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.7692367159930272,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-15,0.18874280548932576,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.967788962262385,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-16,0.1902000236798264,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,0.39986644822266426,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-20,0.20047015374471144,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-21,0.21671528834504084,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.7067738357321787,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-22,0.2052842903689854,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-23,0.2409409557916411,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,0.39986644822266426,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-26,0.256809221791226,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-27,0.2933132658289137,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.8894489058896458,Utsuroi,1e-06,0.9803921568627451,1.0
2018-02-28,0.279008237483964,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-01,0.24958426358454244,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.967788962262385,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-02,0.2271033924348885,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-05,0.22307502247736663,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-06,0.23196608587571727,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.6967724986796066,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-07,0.19439115766270715,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-08,0.2306907576324559,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.967788962262385,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-09,0.24128670257469986,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-12,0.21312918927806593,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-13,0.18748822410480814,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-14,0.18991523986704423,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-15,0.19407144720235864,3.5,0.28169014084507044,0.0,0.0,0,0.0,0.6891865657164289,0.0,1e-06,0.8824174129086292,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-16,0.19600617382720842,3.5,0.28169014084507044,0.0,0.0,0,0.0,0.6891865657164289,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-19,0.22876237707209396,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.9667698773369304,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-20,0.21472086824602138,4.0,0.2469135802469136,7.477918284305914e-11,0.9999999999242208,1,5.666703715489247e-21,0.7862550960986313,1.0,1e-06,0.4982405247965249,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-21,0.21624136662384297,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-22,0.1706687437325893,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0
2018-03-23,0.16213631991967198,3.0,0.3278688524590164,8.724576616667546e-12,0.9999999999902754,1,8.484262075453575e-23,0.5921180353341292,1.0,1e-06,0.6380783551086336,Utsuroi,1e-06,0.9803921568627451,1.0
