t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-02-02,8.282870493316207,4.762681862139348,1.589212770400585,0.4432794086512416,False,1.0528522463023489,0.13451494619269938
2026-02-03,8.351884084206425,4.7722938480904995,1.5730122590821993,0.44944542295999995,False,1.0616247019688707,0.13540947396442804
2026-02-04,8.206856981340245,4.755399400605947,1.5995417152049227,0.4326295855718009,False,1.043190016656503,0.13480239107801542
2026-02-05,7.535011672591158,4.680713087673578,1.703600981921866,0.35871120313433574,False,0.957790414784789,0.13075831934567494
2026-02-06,7.591473363746468,4.671480107579579,1.7290375536341007,0.3676098400862174,False,0.9649673733537859,0.1268355697653047
2026-02-07,7.612476639470663,4.671942109095284,1.7302918181869211,0.36983002906353174,False,0.9676371417684642,0.12303050267234554
2026-02-08,7.306614240633653,4.64590061900113,1.7415254519219716,0.3325181998682015,False,0.9287583600786106,0.11933958759217517
2026-02-09,7.7222751444040325,4.675896230928913,1.7273037707530694,0.3905094593791778,False,0.9815938494886949,0.11575939996440991
2026-02-10,7.6287238011135345,4.676521110895632,1.707180265065725,0.37718233880801627,False,0.9697023510030572,0.1122866179654776
2026-02-11,7.46896722481441,4.656127161247003,1.733712120424479,0.35398433290249975,False,0.9493953728420642,0.10891801942651327
2026-02-12,7.463688404859832,4.654191121168088,1.748669496521965,0.35209965037213004,False,0.9487243714722506,0.10565047884371788
2026-02-13,7.541909304209201,4.652760836356272,1.7714913408665582,0.3710732267066878,False,0.9586671865451447,0.10248096447840634
2026-02-14,7.343760702576512,4.639475785342871,1.7799211178565946,0.3491088556165959,False,0.9334801212036075,0.09940653554405414
2026-02-15,7.617324811040552,4.670881411149291,1.7268089941729063,0.3860560835215253,False,0.9682534025601711,0.09642433947773252
2026-02-16,7.609695932863682,4.674964057150909,1.7076953541343585,0.3790376460605653,False,0.9672836805861567,0.09353160929340054
2026-02-17,7.591531502110212,4.677675598057915,1.6898189557126266,0.3719999872564155,False,0.9649747634375635,0.09072566101459853
2026-02-18,8.133128126484857,4.734051089175807,1.6598945092087551,0.4379143167950467,False,1.0338181943499205,0.09070934673215422
2026-02-19,8.015333531455658,4.716133597301754,1.678635775077968,0.42347232945291996,False,1.0188450876136936,0.08949567333928508
