date,mean_corr,curv,eta,entropy,dominance,h1_count,v_raw,Oh,Xi,phi,DEF,regime,phi_c,Oh_pre,Xi_c
2009-02-04,0.38237216889390807,2.0,0.48780487804878053,1.9155899088982287e-11,0.9999999999798441,1,3.8610394523869785e-22,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-05,0.39577075098814224,2.0,0.48780487804878053,4.104305784036686e-11,0.999999999957957,1,1.725574746821282e-21,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-06,0.4008250203902378,2.0,0.48780487804878053,9.673284395239484e-11,0.9999999999022672,1,9.453973803635798e-21,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-09,0.39760649978041285,2.0,0.48780487804878053,2.565048173828253e-11,0.9999999999733495,1,6.835971277205664e-22,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-10,0.39138402660141797,1.0,0.9523809523809523,5.523526080805778e-11,0.9999999999437648,1,3.1061680755305514e-21,0.33751205400260365,1.0,1e-06,0.2905720211887636,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-11,0.40993224167137216,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-12,0.3953177740134262,2.0,0.48780487804878053,0.6529078587415185,0.6408840305058137,2,0.23446963868233367,0.6589521054329958,2.0,1e-06,0.036352842868655255,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-13,0.40537863103080496,1.5,0.6451612903225806,0.6924870373817036,0.5181658733350248,2,0.33366388688362913,0.49823207971788014,2.0,1e-06,0.38674127575828265,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-17,0.375696718740197,1.0,0.9523809523809523,6.070366431552651e-11,0.9999999999382964,1,3.74563718289371e-21,0.33751205400260365,1.0,1e-06,0.7398727335415909,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-18,0.3768410816236904,2.0,0.48780487804878053,1.3636736183764405e-10,0.9999999998626327,1,1.873242172100251e-20,0.6589521054329958,1.0,1e-06,0.10608140080772444,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-19,0.37469540121714034,1.5,0.6451612903225806,1.386110115477983e-10,0.999999999860389,1,1.9351620468888447e-20,0.49823207971788014,1.0,1e-06,0.16168638059746265,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-20,0.3673285651546522,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-23,0.3874502791894097,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.007098563875992614,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-24,0.37731789949181255,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-25,0.40421042725390566,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-26,0.39917999874521615,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,0.04275463278894476,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-02-27,0.3822291235334714,1.0,0.9523809523809523,0.6782114140198561,0.5862010966008653,2,0.280643139394193,0.33751205400260365,2.0,1e-06,0.039959406981836976,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-02,0.4018263379132944,1.0,0.9523809523809523,1.4139578396906966e-11,0.9999999999848604,1,2.1406694284900257e-22,0.33751205400260365,1.0,1e-06,0.8006235824326431,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-03,0.38933370976849235,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-04,0.40304222347700613,1.5,0.6451612903225806,2.8567426198277003e-10,0.9999999997133258,1,8.189545191351555e-20,0.49823207971788014,1.0,1e-06,0.14877755260654513,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-05,0.390740322479453,2.0,0.48780487804878053,0.36347234445499893,0.8817257749898461,2,0.04298940985303872,0.6589521054329958,2.0,1e-06,0.08273885089696831,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-06,0.39858397641006343,2.0,0.48780487804878053,3.244449153727203e-11,0.9999999999665555,1,1.0850888049395562e-21,0.6589521054329958,1.0,1e-06,0.6169561021724641,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-09,0.4128408306669176,0.0,20.0,5.2002735449735724e-11,0.9999999999469973,1,2.7562860793879964e-21,0.016072002571568628,1.0,1e-06,0.12338174285234449,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-10,0.39302904824643964,0.0,20.0,1.125162185580088e-10,0.9999999998864838,1,1.2772413168824197e-20,0.016072002571568628,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-11,0.3990846351715917,0.0,20.0,6.37141450689098e-11,0.9999999999352859,1,4.123205017597891e-21,0.016072002571568628,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-12,0.4185149632975721,0.0,20.0,0.6262086515877126,0.6808743343220762,2,0.19983925279120382,0.016072002571568628,2.0,1e-06,0.4627131833270923,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-13,0.4406869941652551,1.0,0.9523809523809523,0.4816932372462866,0.8131022738194071,2,0.09002737075789982,0.33751205400260365,2.0,1e-06,0.9051238251885244,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-16,0.41710835058661144,1.0,0.9523809523809523,0.44597145413477635,0.8361670644869661,2,0.07306481248591677,0.33751205400260365,2.0,1e-06,0.6559164059974518,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-17,0.4214473931865237,1.0,0.9523809523809523,0.23408143906227002,0.9373929568928255,2,0.014655146745960973,0.33751205400260365,2.0,1e-06,0.9266941833336719,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-18,0.4681755442625009,0.0,20.0,0.1473928003715511,0.9662953937546837,2,0.004967816299917648,0.016072002571568628,2.0,1e-06,0.1166516910133285,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-19,0.4791661961227179,1.0,0.9523809523809523,0.3855034352631578,0.8704641435002471,2,0.04993651767041017,0.33751205400260365,2.0,1e-06,0.9506090747921926,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-20,0.4802390363259929,2.0,0.48780487804878053,2.5758395416273216e-11,0.9999999999732416,1,6.892527600265528e-22,0.6589521054329958,1.0,1e-06,0.6774871647634072,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-23,0.4726814731162558,1.0,0.9523809523809523,1.1044432034968637e-10,0.9999999998885557,1,1.2308389775321286e-20,0.33751205400260365,1.0,1e-06,0.2905720211887636,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-24,0.4777119016249452,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-25,0.48517410126105787,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.011433267172108574,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-26,0.5029832486354225,2.0,0.48780487804878053,6.77070621767078e-11,0.999999999931293,1,4.651951833140382e-21,0.6589521054329958,1.0,1e-06,0.5730118364392416,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-27,0.4882257356170399,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,0.3109853552733326,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-30,0.48984691636865557,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-03-31,0.49711838885751936,2.0,0.48780487804878053,4.288277509942824e-10,0.9999999995701723,1,1.843220583270142e-19,0.6589521054329958,1.0,1e-06,0.060155089133168804,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-01,0.49132505175983454,2.0,0.48780487804878053,0.6928361296826575,0.5124703374418732,2,0.3377781645122646,0.6589521054329958,2.0,1e-06,0.12313259919537667,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-02,0.46204843465713036,2.0,0.48780487804878053,1.840072538764719e-11,0.9999999999805993,1,3.5698701312700764e-22,0.6589521054329958,1.0,1e-06,0.8931787655489255,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-03,0.47349206349206346,2.0,0.48780487804878053,4.27162749607077e-11,0.9999999999562837,1,1.867395476562808e-21,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-06,0.5104454482715352,2.0,0.48780487804878053,4.236222483817014e-11,0.9999999999566378,1,1.836919380992373e-21,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-07,0.5042706568793526,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-08,0.4921594830290483,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,1e-06,0.012382760522099634,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-09,0.511446765794592,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-13,0.5164771943032812,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.007098563875992614,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-14,0.4996216826651611,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,0.04275463278894476,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-15,0.4992640692640693,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.011433267172108574,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-16,0.4802628772193989,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-17,0.5040084070518854,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-20,0.44085388041909784,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-21,0.43370161239726474,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-22,0.4257864357864358,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-23,0.4298632285588808,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,0.04275463278894476,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-24,0.41632160110420985,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.011433267172108574,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-27,0.4474322044369901,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260365,0.0,1e-06,0.04275463278894476,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-28,0.46267929412390174,2.0,0.48780487804878053,4.6798120932857766e-11,0.9999999999522019,1,2.23686120857774e-21,0.6589521054329958,1.0,1e-06,0.060155089133168804,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-04-29,0.4581970243519064,3.0,0.3278688524590164,6.798350770982044e-11,0.9999999999310165,1,4.689739324490628e-21,0.9803921568627451,1.0,1e-06,0.04853353060617971,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-04-30,0.4457035679540476,2.0,0.48780487804878053,6.09075012628351e-11,0.9999999999380925,1,3.770629864083082e-21,0.6589521054329958,1.0,1e-06,0.09907553535450353,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-01,0.42103818063172505,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.9803921568627451,0.0,1e-06,0.2829408745227955,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-05-04,0.4290725078394668,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.003685620431141068,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-05,0.4458925779913008,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-06,0.4597684156483621,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-07,0.46342785474402404,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-08,0.5020992854782613,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-11,0.49659388920258496,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-12,0.4985250015684799,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-13,0.4957356170399649,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.9803921568627451,0.0,1e-06,0.001666830066889169,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-05-14,0.49549720810590386,3.0,0.3278688524590164,1.6189305450448116e-10,0.999999999837107,1,2.637125057209031e-20,0.9803921568627451,1.0,1e-06,0.6972029206300409,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-05-15,0.49742832047179875,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.28439088349445907,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-18,0.48369596586987884,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-19,0.49072902942468166,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-20,0.5120189472363386,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-21,0.5175500345065563,2.5,0.3921568627450981,0.0,0.0,0,0.0,0.8196721311479507,0.0,1e-06,0.002773819682253653,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-22,0.5198864420603552,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.004288580665927855,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-26,0.5015289541376499,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-27,0.512519605997867,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,1e-06,0.012382760522099634,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-28,0.5275632097371228,2.0,0.48780487804878053,1.5672441121416732e-10,0.9999999998422756,1,2.4719262016577355e-20,0.6589521054329958,1.0,1e-06,0.20835170534067704,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-05-29,0.5141884685362947,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-01,0.47988142292490127,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-02,0.4779503105590063,1.5,0.6451612903225806,3.051681129967799e-11,0.9999999999684832,1,9.617919081306146e-22,0.49823207971788014,1.0,1e-06,0.9154018555412211,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-03,0.5063448146056844,1.5,0.6451612903225806,2.1280754935767283e-11,0.9999999999777193,1,4.741508148103178e-22,0.49823207971788014,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-04,0.49263630089717036,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,0.5439814776285776,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-05,0.5018150448585231,2.0,0.48780487804878053,3.298050721354299e-11,0.9999999999660195,1,1.1206936337095784e-21,0.6589521054329958,1.0,1e-06,0.5730118364392416,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-08,0.49516343559821824,2.0,0.48780487804878053,1.0066469879371282e-10,0.9999999998983353,1,1.0234044055666518e-20,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-09,0.46877156659765357,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-10,0.43894660894660903,2.0,0.48780487804878053,2.9384494836897835e-11,0.9999999999696155,1,8.92832381634552e-22,0.6589521054329958,1.0,1e-06,0.5730118364392416,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-11,0.4287665474621997,2.0,0.48780487804878053,2.2836621482441104e-11,0.9999999999761634,1,5.443473970358589e-22,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-12,0.4303877282138152,1.0,0.9523809523809523,1.4369172518395944e-11,0.9999999999846308,1,2.2084197351269825e-22,0.33751205400260365,1.0,1e-06,0.2905720211887636,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-15,0.45127235083756834,1.0,0.9523809523809523,1.4369172518395944e-11,0.9999999999846308,1,2.2084197351269825e-22,0.33751205400260365,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-16,0.45325114499027547,1.0,0.9523809523809523,2.0090595853394925e-11,0.9999999999789094,1,4.23722193163764e-22,0.33751205400260365,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-17,0.44655185394315833,1.0,0.9523809523809523,2.35957919866614e-11,0.9999999999754042,1,5.803566694920748e-22,0.33751205400260365,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-18,0.44495451408494896,1.5,0.6451612903225806,4.40086855836165e-11,0.9999999999549913,1,1.98077211887796e-21,0.49823207971788014,1.0,1e-06,0.17193290875675282,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-19,0.4459319907145995,2.0,0.48780487804878053,1.6354362308695705e-11,0.9999999999826457,1,2.838191670486113e-22,0.6589521054329958,1.0,1e-06,0.10216171408380081,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-22,0.4763768115942029,3.0,0.3278688524590164,5.410605296977439e-11,0.999999999944894,1,2.98156982410097e-21,0.9803921568627451,1.0,1e-06,0.04853353060617971,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-06-23,0.4784271284271285,2.0,0.48780487804878053,6.949574249155689e-11,0.9999999999295043,1,4.8991524297516285e-21,0.6589521054329958,1.0,1e-06,0.09907553535450353,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-24,0.4784986511073469,3.0,0.3278688524590164,3.50034445866417e-11,0.9999999999639966,1,1.2602438032030023e-21,0.9803921568627451,1.0,1e-06,0.04853353060617971,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-06-25,0.5268718238283456,2.0,0.48780487804878053,3.843070306353029e-11,0.9999999999605693,1,1.5153487908973659e-21,0.6589521054329958,1.0,1e-06,0.09907553535450353,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-26,0.5149275362318839,2.0,0.48780487804878053,1.8458234940321655e-11,0.9999999999805418,1,3.591642637280106e-22,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-29,0.48929857582031505,2.0,0.48780487804878053,2.417910316378494e-11,0.9999999999748209,1,6.088075980930394e-22,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-06-30,0.4698682476943348,3.0,0.3278688524590164,8.375100612663737e-11,0.999999999915249,1,7.097980180935108e-21,0.9803921568627451,1.0,1e-06,0.04853353060617971,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-07-01,0.477902628772194,2.0,0.48780487804878053,2.026256939990572e-11,0.9999999999787375,1,4.308338398475824e-22,0.6589521054329958,1.0,1e-06,0.09907553535450353,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-07-02,0.5190758516845473,2.0,0.48780487804878053,3.232583089570174e-10,0.9999999996757417,1,1.0481918548467179e-19,0.6589521054329958,1.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-07-06,0.5057249513771255,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329958,0.0,1e-06,1.0,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-07-07,0.5292797540623627,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.9803921568627451,0.0,1e-06,0.001666830066889169,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-07-08,0.5158811719681284,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.9803921568627451,0.0,1e-06,1.0,Katashi,0.1440877496741687,0.9803921568627451,1.0
2009-07-09,0.5149752180186962,2.0,0.48780487804878053,4.393507779708716e-11,0.9999999999550649,1,1.974225166958028e-21,0.6589521054329958,1.0,1e-06,0.6499945131900601,Utsuroi,0.1440877496741687,0.9803921568627451,1.0
2009-07-10,0.5279923458184329,3.0,0.3278688524590164,1.7766110803132957e-10,0.9999999998213389,1,3.174112648761714e-20,0.9803921568627451,1.0,1e-06,0.04853353060617971,Katashi,0.1440877496741687,0.9803921568627451,1.0
