rscore,rscore_std,rscore_max,omega,omega_std,eta,eta_std,eta_max,xi,xi_std,delta,delta_std,delta_max
0.06639917721422903,0.01667681578209554,0.10864028061135106,0.34475877457834686,0.17376536466698175,0.6552412254216531,0.17376536466698173,0.99258438997943,0.033503423536367025,0.026803010947868754,0.6552412253972973,0.17376536466642667,0.9925843899507857
0.046739269310502714,0.011390720224123001,0.06885562606179269,0.3405075047643365,0.16561830202055203,0.6594924952356636,0.16561830202055203,0.9908575157188323,0.023576937935022434,0.019274549949364707,0.65949249520199,0.1656183020200336,0.9908575156812724
0.09799136848774453,0.02882619132880055,0.16902383778390387,0.3927826373010299,0.16744802439334738,0.60721736269897,0.16744802439334738,0.9978790064004864,0.06266938561834509,0.03582822843818222,0.6072173626837878,0.16744802439254566,0.9978790063801494
0.04689309023902283,0.011530270670968675,0.07044241773485012,0.3398087224656499,0.16316904512059838,0.66019127753435,0.16316904512059838,0.989365694300052,0.02211254300387606,0.016991126904686973,0.6601912775002114,0.16316904512008332,0.9893656942620835
0.07608393398016208,0.019949056379642335,0.12248094780625267,0.3629648170700399,0.16203150890267193,0.6370351829299601,0.16203150890267193,0.9956983972561578,0.040163842506477546,0.02877296664277213,0.6370351829091372,0.1620315089019972,0.9956983972307626
0.09195274681517615,0.024643077874320088,0.1520960923747916,0.3585235833576893,0.16174122296394547,0.6414764166423107,0.16174122296394547,0.9953216594302101,0.04954426595334853,0.03008233611139874,0.6414764166258544,0.16174122296320018,0.9953216594086438
0.06686150960363253,0.0178542313147979,0.11211084047999242,0.3704425253225925,0.16990185776328137,0.6295574746774075,0.16990185776328137,0.9982819907361189,0.039204877198002606,0.026628835318764015,0.629557474655225,0.16990185776263478,0.9982819907094672
0.056594268835814816,0.012834201636963027,0.08506570319913986,0.3594367235942343,0.1540234322805713,0.6405632764057658,0.1540234322805713,0.9885883585988909,0.028380263868482532,0.01614688856696736,0.6405632763779221,0.15402343228057563,0.9885883585710761
0.06914037696500229,0.017292072251250852,0.11310718334392456,0.3374806852026512,0.15422185891680132,0.6625193147973487,0.1542218589168013,0.9970382678940773,0.02950014269479087,0.014451269511248793,0.662519314773639,0.1542218589161335,0.9970382678657492
0.05366109760550283,0.0130094661542378,0.08464372982930277,0.34314966229680344,0.16712248712028582,0.6568503377031966,0.16712248712028585,0.9854991775346692,0.024452273459159582,0.0191483327328459,0.6568503376733112,0.1671224871197572,0.9854991775007517
0.05827030090324725,0.01482441143437631,0.09682557457536374,0.32966990791377876,0.16134328634352324,0.6703300920862212,0.16134328634352324,0.9938606807805063,0.027866142797832786,0.023433774861707155,0.6703300920597236,0.16134328634296036,0.9938606807497979
0.05234737406312852,0.011116393030651145,0.07861693239431704,0.3178994690327026,0.15532797034182114,0.6821005309672974,0.15532797034182114,0.9981355402760479,0.024304288895403918,0.019152527778362127,0.6821005309382111,0.1553279703412671,0.9981355402428769
0.09593675302366579,0.02655812790627609,0.16330414282362704,0.4066227916123365,0.19170091468284087,0.5933772083876635,0.19170091468284087,0.9980871118496925,0.068804732344283,0.05373479045846214,0.5933772083722983,0.19170091468211753,0.9980871118291879
