date,mean_corr,curv_summary,eta,entropy,dominance,h1_count,v_raw,Oh,phi,phi_c,eta_ref,Xi_c,Oh_pre
1998-02-04,0.4499053054215377,2.5,0.3921568627450981,0.0,0.0,0,0.0,0.6172839506182098,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-05,0.45717290492453255,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-06,0.42960968411211975,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-09,0.4553486220498486,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-10,0.44026993294861255,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-11,0.373671275821786,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-12,0.3622687616697601,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-13,0.3667855592786489,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-17,0.3496987633354591,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-18,0.3785094323964339,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-19,0.3559891656655707,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-20,0.3262064171055417,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-23,0.27927372454010907,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-24,0.2697441402735099,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-25,0.2522864954089112,2.5,0.3921568627450981,0.0,0.0,0,0.0,0.6172839506182098,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-26,0.26616579376183747,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-02-27,0.24828277576606897,2.0,0.48780487804878053,0.3622105571392782,0.8823529411684069,2,0.04261300672518877,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-02,0.24337706652454236,1.5,0.6451612903225806,0.4660624794539418,0.8234883662917318,2,0.08226544965854143,0.37521181312124796,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-03,0.25306159838648695,1.0,0.9523809523809523,2.1186719045583622e-11,0.9999999999778133,1,4.700633142806144e-22,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-04,0.2797308458409975,1.0,0.9523809523809523,2.5631607946864406e-11,0.9999999999733684,1,6.826103668824464e-22,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-05,0.23437533930669235,1.0,0.9523809523809523,4.560518629295435e-11,0.9999999999533948,1,2.1254371942923637e-21,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-06,0.23754386309203454,2.0,0.48780487804878053,2.018418765436885e-11,0.9999999999788158,1,4.275851724167135e-22,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-09,0.24805955376670236,2.0,0.48780487804878053,2.1192936294521388e-11,0.9999999999778071,1,4.703330162591665e-22,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-10,0.25279202681445734,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-11,0.24900030781144233,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-12,0.23702941327447255,2.0,0.48780487804878053,1.0950129691807017e-11,0.9999999999880499,1,1.3085522772427272e-22,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-13,0.2269447153636877,1.0,0.9523809523809523,8.138378859670992e-12,0.9999999999908616,1,7.437140928860709e-23,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-16,0.2396042297623325,2.0,0.48780487804878053,1.2128298365524459e-11,0.9999999999868717,1,1.5922365131092483e-22,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-17,0.2350202761665212,2.0,0.48780487804878053,0.26063709953818737,0.9272727272648699,2,0.018955425423007013,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-18,0.21962989579590367,1.0,0.9523809523809523,1.1596057447526006e-11,0.999999999987404,1,1.4606434925002609e-22,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-19,0.217542733945896,2.0,0.48780487804878053,7.71138708440397e-12,0.9999999999912886,1,6.717670726105823e-23,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-20,0.1706693701555362,2.0,0.48780487804878053,4.548250664966987e-12,0.9999999999944518,1,2.5234734161279106e-23,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-23,0.15005133206714238,1.0,0.9523809523809523,6.517009154521916e-12,0.999999999992483,1,4.89882733073727e-23,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-24,0.15617574954384691,1.0,0.9523809523809523,4.8423487441885165e-12,0.9999999999941577,1,2.829058298352919e-23,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-25,0.16704805411460552,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-26,0.16440633507423957,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-27,0.16574375667098376,2.0,0.48780487804878053,1.334565791200922e-11,0.9999999999856544,1,1.9145194778884092e-22,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-30,0.16593829512896024,2.0,0.48780487804878053,4.0506487053326294e-12,0.9999999999949494,1,2.0458314032078203e-23,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-03-31,0.1670100499717994,2.0,0.48780487804878053,7.320033468226933e-12,0.99999999999168,1,6.090276151270739e-23,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-01,0.16730221852733532,2.0,0.48780487804878053,3.556199779031035e-11,0.999999999963438,1,1.3002168979595379e-21,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-02,0.1590968070226091,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-03,0.1342319115438054,3.0,0.3278688524590164,0.25097461907211965,0.9310268694023948,2,0.017310505177945534,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-06,0.1407303883938894,2.0,0.48780487804878053,3.228950440303953e-11,0.9999999999667105,1,1.074900884715445e-21,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-07,0.12929276140048518,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-08,0.1576166297189332,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-09,0.15972582109218103,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.37521181312124796,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-13,0.15529822557469433,2.0,0.48780487804878053,3.352240707184397e-11,0.9999999999654776,1,1.1572734414089106e-21,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-14,0.15653963451074007,1.0,0.9523809523809523,1.8997914350957151e-10,0.9999999998090209,1,3.628204991293896e-20,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-15,0.15790669560507134,1.0,0.9523809523809523,1.2934542325996339e-11,0.9999999999860655,1,1.8023664137591116e-22,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-16,0.15641923268086844,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-17,0.1852144148566664,2.0,0.48780487804878053,1.6842593984719745e-10,0.9999999998305741,1,2.853571942980473e-20,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-20,0.17050472622808788,1.0,0.9523809523809523,3.7034375565513315e-11,0.9999999999619656,1,1.4085785298556805e-21,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-21,0.1668476965950425,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-22,0.1629946244274095,1.0,0.9523809523809523,1.155132656126397e-10,0.9999999998834868,1,1.3458825243540766e-20,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-23,0.1669822800297901,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.25417574437258533,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-24,0.1986140335710559,1.5,0.6451612903225806,4.805811304344384e-11,0.9999999999509419,1,2.357639279269551e-21,0.37521181312124796,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-27,0.2115968407533587,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-28,0.2131977446507639,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-29,0.2203668738418943,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.7383200193665094,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
1998-04-30,0.23731575008409658,2.0,0.48780487804878053,8.373690629422583e-11,0.9999999999152631,1,7.095604529918366e-21,0.4962478818697894,1e-06,0.4140421122927435,0.3278688524590164,1.3544262295027114,0.7383200193665094
