date,mean_corr,curv_summary,eta,entropy,dominance,h1_count,v_raw,Oh,phi,phi_c,eta_ref,Xi_c,Oh_pre
2009-02-04,0.15705730369761992,1.0,0.9523809523809523,1.3564260825554755e-11,0.9999999999854358,1,1.975531325058843e-22,0.17015070491091397,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-05,0.15783755111818354,2.0,0.48780487804878053,5.803801883507822e-12,0.9999999999931962,1,3.948778979656729e-23,0.3321989953019283,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-06,0.15478158205430936,2.0,0.48780487804878053,5.298095295794377e-12,0.9999999999937019,1,3.3367791856234e-23,0.3321989953019283,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-09,0.14740174186814503,3.0,0.3278688524590164,4.296119016075982e-12,0.9999999999947039,1,2.275266257888126e-23,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-10,0.13252827541365092,3.0,0.3278688524590164,8.709477583532791e-12,0.9999999999902905,1,8.456428469337365e-23,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-11,0.16155998152045584,3.0,0.3278688524590164,2.3202639806768103e-10,0.9999999997669736,1,5.4068270671806165e-20,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-12,0.15405010009753095,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-13,0.17347500983864625,3.0,0.3278688524590164,2.3202639806768103e-10,0.9999999997669736,1,5.4068270671806165e-20,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-17,0.14901100217305752,3.0,0.3278688524590164,1.543509764324952e-10,0.999999999844649,1,2.3978571489450547e-20,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-18,0.14691408723029276,3.0,0.3278688524590164,3.097018196968334e-10,0.9999999996892982,1,9.622491210703823e-20,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-19,0.15018137330390297,3.0,0.3278688524590164,9.311053035351498e-10,0.9999999990678947,1,8.678881713816488e-19,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-20,0.15083157948770598,3.0,0.3278688524590164,9.311053035351498e-10,0.9999999990678947,1,8.678881713816488e-19,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-23,0.16663158975411943,3.0,0.3278688524590164,9.311053035351498e-10,0.9999999990678947,1,8.678881713816488e-19,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-24,0.14780812073302194,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-25,0.17214208716185003,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-26,0.17960320312098968,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-02-27,0.1572036000889756,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-02,0.14319165682802049,3.0,0.3278688524590164,1.0256728799081773e-10,0.9999999998964327,1,1.0622613585367347e-20,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-03,0.1270827986243006,3.0,0.3278688524590164,0.6869615766277422,0.5555555554980258,2,0.3053162563185172,0.49424728569261867,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-04,0.13449514911965504,4.0,0.2469135802469136,3.097018196968334e-10,0.9999999996892982,1,9.622491210703823e-20,0.6562955760829849,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-05,0.11820748421538936,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.6562955760829849,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-06,0.12857827284704756,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.6562955760829849,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-09,0.13061016717143198,3.5,0.28169014084507044,0.0,0.0,0,0.0,0.5752714308878424,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-10,0.12061324709546052,3.5,0.28169014084507044,2.3202639806768103e-10,0.9999999997669736,1,5.4068270671806165e-20,0.5752714308878424,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-11,0.13537292746778912,3.5,0.28169014084507044,1.3215795124034712e-10,0.9999999998668421,1,1.759787910489669e-20,0.5752714308878424,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-12,0.1517581232996253,4.0,0.2469135802469136,1.543509764324952e-10,0.999999999844649,1,2.3978571489450547e-20,0.6562955760829849,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-13,0.18517872114710063,4.0,0.2469135802469136,1.3215795124034712e-10,0.9999999998668421,1,1.759787910489669e-20,0.6562955760829849,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
2009-03-16,0.15873158462091272,4.0,0.2469135802469136,1.543509764324952e-10,0.999999999844649,1,2.3978571489450547e-20,0.6562955760829849,1e-06,0.9334307973064634,0.2469135802469136,1.5237037036944854,0.6562955760829849
