,value
tau_Katashi_max,58.0
tau_Katashi_mean,4.288888888888889
eta_Katashi,0.35092377155713367
Xi_Katashi,0.18911917098445596
nu_s,107.62303284355569
phi_integral,182.89426347827768
phi_max,2.682816180274184
phi_star,0.5894112604108571
frac_Katashi,0.3200663349917081
frac_Nagare,0.417910447761194
frac_Utsuroi,0.2620232172470978
