t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-03-25,9.117918440352316,4.84414334678836,1.5120844079599007,0.5223163304627074,False,1.0319698413209277,0.02579222960243236
2026-03-26,9.035420124689182,4.8417149534593715,1.501086709788166,0.5131083944606393,False,1.0226326472803065,0.026829074496783907
2026-03-27,7.930042304714918,4.727710104399466,1.6476324664163489,0.4080389418935743,False,0.8975255210276574,0.02602420226188039
2026-03-28,8.15933980062,4.754308252209776,1.599689735352803,0.4269487367393265,False,0.9234775079874477,0.025243476194023975
2026-03-29,8.661321210610273,4.814892868473011,1.4948529500618344,0.4711532702683322,False,0.9802919749518726,0.024486171908203253
2026-03-30,8.421289527606623,4.788611191798026,1.5454589682300046,0.4511812825736524,False,0.9531250881847103,0.023751586750957156
2026-03-31,8.322369686852388,4.792000706118793,1.5297821049273452,0.43031842972667106,False,0.941929299032346,0.02303903914842844
2026-04-01,8.399726621856397,4.7933328651733635,1.516231515379482,0.4367514740705282,False,0.950684589449056,0.022347867973975588
2026-04-02,8.16176351845148,4.761287686539809,1.5761108163973634,0.41558659066870945,False,0.923751825390298,0.02167743193475632
2026-04-03,8.32997879315525,4.788347366461537,1.5107626564444465,0.4282925090700958,False,0.9427905008817953,0.021027108976713633
2026-04-04,8.702639590777105,4.832909353902621,1.4195235362959782,0.4626999508823109,False,0.9849684065851825,0.020396295707412224
2026-04-05,8.536726668374028,4.805485048193951,1.4798342293085547,0.45184492928203035,False,0.9661903122947515,0.019784406836189858
2026-04-06,8.513502687223768,4.802458651164129,1.4966469738698247,0.4497598180526444,False,0.963561812347175,0.019190874631104162
2026-04-07,8.206369470898046,4.765001746339825,1.5652833745981756,0.4260972866118947,False,0.9288003458359879,0.018615148392171037
2026-04-08,8.005083478835385,4.755659346960645,1.54935555109525,0.3986845301075898,False,0.9060187126542588,0.018056693940405905
2026-04-09,8.526346767777335,4.792927790954867,1.5375847214422673,0.46597002049465713,False,0.9650155107825675,0.017514993122193727
2026-04-10,9.04503823050637,4.8478821643265455,1.458239916715913,0.5128085508545361,False,1.0237212285391655,0.018887241611661155
2026-04-11,8.984025228437554,4.847036038296906,1.4475082752023762,0.5004697157063817,False,1.016815751321381,0.01966588446902179
2026-04-12,9.5418259686285,4.905863300306386,1.356783509856839,0.5572638004123207,False,1.0799478735386645,0.025471737818044297
2026-04-13,9.459688043088311,4.898324154098742,1.3750486627977225,0.5514649322726055,False,1.0706514686036295,0.030359703171793324
2026-04-14,9.368216239826856,4.887920593601125,1.3974933676798051,0.5437127326749607,False,1.0602986514650923,0.03427280419384691
2026-04-15,9.23829528040222,4.878777839837021,1.4010530116290991,0.5293254934347369,False,1.0455941426719073,0.03689215148178408
2026-04-16,9.204243660659762,4.878517221289339,1.3978094666519552,0.5300879478262543,False,1.0417401660376322,0.03912460022034114
2026-04-17,9.153126799045348,4.860401889139253,1.4441689127268629,0.5262132396235537,False,1.0359547381558039,0.04082724126619521
2026-04-18,9.706586575511574,4.915924346500418,1.360396263620738,0.5725557098093421,False,1.0985955482742258,0.04749006789014742
2026-04-19,9.4208761419145,4.887027349328502,1.4066216302595769,0.5476865540415896,False,1.0662587213162176,0.0513660635587404
2026-04-20,9.281238133411952,4.87591690809324,1.4216964911122512,0.5395278898073624,False,1.0504544328243393,0.05386143627792533
2026-04-21,9.23138133854389,4.878055727068136,1.3993320544712124,0.5313094326506633,False,1.0448116198264665,0.05583052277570489
2026-04-22,8.902691586770457,4.847321624472425,1.4396509937024653,0.4996933546709261,False,1.0076103755731411,0.054764437138285035
2026-04-23,8.925399546402213,4.8443879549774564,1.4613395240285758,0.5053270291606996,False,1.010180471988371,0.053935941783206154
2026-04-24,9.310241113472012,4.88486400445567,1.3938300768955967,0.5374547209145306,False,1.053737002297428,0.056616823713504204
2026-04-25,9.430586471328706,4.897317764397957,1.386151215956339,0.5544665381901633,False,1.0673577404805483,0.060306938240542944
2026-04-26,9.133413003233176,4.867275733715816,1.4210899458402046,0.5284038637497032,False,1.0337235224601156,0.0611956118901359
2026-04-27,9.185159401246157,4.869782107341775,1.4078472329550493,0.5321733817614985,False,1.0395802015361264,0.06252615965632193
2026-04-28,8.773150897940761,4.828657245537846,1.4525744732598704,0.48995022163352747,False,0.9929489059657185,0.060650374866632266
2026-04-29,8.620826609709898,4.803892281330308,1.5209489881111409,0.48581995584351,False,0.9757087790021729,0.0588308636206333
2026-04-30,8.487391254391556,4.781868623852674,1.5654490569833495,0.4683192030528309,False,0.9606065094046451,0.0570659377120143
