t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-01-26,7.66062783146564,4.675452733468234,1.7336141842557744,0.382278261233544,False,1.0373187022215637,0.12041855017169065
2026-01-27,7.802125709594581,4.683787825193184,1.728933076429489,0.3949590453836432,False,1.0564788022208005,0.12132429784420397
2026-01-28,7.679944170623603,4.673280272770029,1.7271599651673326,0.3802244269967002,False,1.0399343102771736,0.12087931373105175
2026-01-29,8.397839504932424,4.76095824772617,1.6114699545120394,0.45334634628725784,False,1.1371438697152891,0.12822444389634333
2026-01-30,8.430576546525275,4.76218608038333,1.6173123085389718,0.45965529747331935,False,1.1415767629776645,0.13570385161766618
2026-01-31,8.086875084523006,4.7258655856796645,1.6500577093884252,0.41968335583883287,False,1.0950364581411045,0.13923565272042457
2026-02-01,8.154660525598205,4.745111565299175,1.6063800244590716,0.41974251296485715,False,1.1042152235520575,0.14339580102297644
2026-02-02,7.981544885637947,4.718292047298844,1.6790456316927185,0.40673193368383137,False,1.0807737909529918,0.14555583026852648
2026-02-03,7.585517093197961,4.689966788155782,1.685890779572059,0.3546482799021111,False,1.0271480249276341,0.1433609973546814
2026-02-04,7.6825195075428265,4.700094186723513,1.6707509668787173,0.37335915828516597,False,1.0402830343255942,0.14228281018008848
2026-02-05,7.706907368008795,4.685933448696905,1.700168856226458,0.37972329136851435,False,1.04358537250532,0.1415011556751114
2026-02-06,7.999154752111368,4.7196787975719765,1.6439039541244225,0.4127760185808938,False,1.083158327082194,0.1439087871714336
2026-02-07,8.085113751148171,4.7248326688436855,1.6481346872583773,0.42293636042661176,False,1.0947979575781273,0.14717536016254076
2026-02-08,7.388134260453082,4.656120289938013,1.7308272581251853,0.3443742545005012,False,1.0004205936506914,0.14279374684971985
2026-02-09,7.521040342437654,4.659548651233809,1.7418851461877867,0.3660999215835118,False,1.0184172862866803,0.13998331734716266
2026-02-10,7.389665539239424,4.661661778226186,1.7247248021463617,0.33946553062202584,False,1.0006279427294265,0.1358340532451019
2026-02-11,7.170256007559508,4.626022353819634,1.771093268287939,0.31548316617938443,False,0.9709178960251074,0.13175903164774883
2026-02-12,7.629594165872498,4.678283221447627,1.6959300155184727,0.3697894348434326,False,1.0331164615662967,0.1304555776236201
2026-02-13,7.789570299815838,4.71410137682553,1.6512206217201348,0.37416476695030015,False,1.0547786855118215,0.1309242051358572
2026-02-14,7.387342030782527,4.664635698707677,1.7270405558295547,0.3370038845541452,False,1.0003133185458566,0.12702154446545003
2026-02-15,8.210763771409972,4.755164001490824,1.581284364459227,0.42910759430147083,False,1.1118121134436196,0.13215586720697609
