,value
tau_Katashi_max,31.0
tau_Katashi_mean,3.6666666666666665
eta_Katashi,4.667669324585901
Xi_Katashi,0.5863636363636363
nu_s,173.00817822649915
phi_integral,61.7152926544415
phi_max,1.1835369126480209
phi_star,0.2428353954074407
frac_Katashi,0.05339805825242718
frac_Nagare,0.0
frac_Utsuroi,0.9466019417475728
PR,0.8114238457111571
