,value
tau_Katashi_max,20.0
tau_Katashi_mean,2.992063492063492
eta_Katashi,0.33058836933574975
Xi_Katashi,0.16180371352785147
nu_s,40.86289024223193
phi_integral,33.98047904355188
phi_max,0.3032608758423768
phi_star,0.19191462499669693
frac_Katashi,0.43888242142025613
frac_Nagare,0.42258440046565776
frac_Utsuroi,0.13853317811408614
