,value
tau_Katashi_max,5.0
tau_Katashi_mean,1.5714285714285714
eta_Katashi,0.3233559756302771
Xi_Katashi,0.5909090909090909
nu_s,1.0162616376951568
phi_integral,38.53995104233205
phi_max,0.6065544006349295
phi_star,0.4208531374087123
frac_Katashi,0.05917955615332885
frac_Nagare,0.5023537323470074
frac_Utsuroi,0.43846671149966376
PR,0.9394331138191595
