,value
tau_Katashi_max,6.0
tau_Katashi_mean,1.542857142857143
eta_Katashi,0.3233713373361218
Xi_Katashi,0.32098765432098764
nu_s,6.044556536340984
phi_integral,24.144572202611357
phi_max,0.45518605173935023
phi_star,0.24161596380172792
frac_Katashi,0.043654001616814875
frac_Nagare,0.0
frac_Utsuroi,0.9563459983831851
