date,fr_median,fr_mean,fr_std,or_median,or_mean,or_std,fr_or_corr,mean_overlap,n_edges
2007-12-10,1.0,2.0638297872340425,4.044456438870522,0.4920634920634923,0.48676967240797037,0.22365426488875048,0.9541187173403763,0.4138400606485713,47
2007-12-11,2.0,2.25531914893617,3.7100672994204653,0.5277777777777778,0.4999662276258021,0.1850373669626485,0.959306587026718,0.422802020674361,47
2007-12-12,2.0,1.9782608695652173,3.4734341510257956,0.4821428571428572,0.4890441683919945,0.17649636848586647,0.9478828434289579,0.40838774751818224,46
2007-12-13,2.0,1.9148936170212767,3.8139151003841163,0.5555555555555556,0.5051756163458292,0.19560502427538817,0.9646680910053891,0.4081224921650453,47
2007-12-14,3.0,2.1458333333333335,3.59391605896533,0.5,0.5029431216931218,0.1673016146235951,0.9609282000937979,0.4186078967328967,48
2007-12-17,2.0,2.020408163265306,3.419570303107182,0.5,0.5082280531260124,0.15767703720974716,0.9707538146875201,0.41315702438151414,49
2007-12-18,3.0,2.2448979591836733,3.6113800417450115,0.5555555555555556,0.5216391318432135,0.17425197514589869,0.9420887664618005,0.4241119424792894,49
2007-12-19,2.0,2.510204081632653,3.5578166256883104,0.513888888888889,0.5240281827016522,0.18101714051165457,0.9662084907971922,0.4362886546560016,49
2007-12-20,2.0,2.3125,3.3363918260100487,0.5555555555555556,0.5113260582010583,0.17280472131102642,0.9486757379432017,0.42620914964664963,48
2007-12-21,2.0,2.122448979591837,3.7067652054336055,0.5,0.5138402980239715,0.17046687230962976,0.9469543527739424,0.41987490967082813,49
2007-12-24,2.0,2.0,3.702476648587177,0.5,0.5101603835978836,0.17415377658951398,0.9567479143043328,0.4139908124283124,48
2007-12-26,2.0,2.0416666666666665,3.582121888241971,0.5,0.5036044973544974,0.17745323092214194,0.9655863358716339,0.4147750975875976,48
2007-12-27,1.0,2.3877551020408165,3.4095683282378944,0.5,0.509434726271461,0.16798827099400182,0.9691231490666631,0.43397713397713394,49
