,value
tau_Katashi_max,20.0
tau_Katashi_mean,3.007936507936508
eta_Katashi,0.3305740183232076
Xi_Katashi,0.15963060686015831
nu_s,10.023004235559654
phi_integral,34.8089275142013
phi_max,0.3112840657091482
phi_star,0.19628796906240145
frac_Katashi,0.4412107101280559
frac_Nagare,0.420256111757858
frac_Utsuroi,0.13853317811408614
PR,0.8551429910318824
