,value
tau_Katashi_max,10.0
tau_Katashi_mean,2.081081081081081
eta_Katashi,0.32926929086775003
Xi_Katashi,0.2077922077922078
nu_s,15.846084622934208
phi_integral,50.95052890190685
phi_max,0.4805317077836826
phi_star,0.2414410214291064
frac_Katashi,0.06936936936936937
frac_Nagare,0.35405405405405405
frac_Utsuroi,0.5765765765765766
