t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-01-10,7.6772516162109525,4.658231820893018,1.7809510504955992,0.39167382359780945,False,1.0533214185580353,0.004265713484642823
2026-01-11,7.841960208502852,4.686925292451303,1.7384262206689762,0.4097685777164059,False,1.075919490987401,0.01021130135909562
2026-01-12,7.687320609969635,4.668328133792284,1.760496783868329,0.39341160195976516,False,1.0547028877763884,0.014281193340433826
2026-01-13,8.297846209972374,4.7457654906833415,1.6752424849061704,0.4592576379020801,False,1.1384671986533408,0.024930133432488073
2026-01-14,8.008024447487532,4.705140846180256,1.707427437465041,0.42279993951576206,False,1.098703558583903,0.03207851411622566
2026-01-15,8.405938977901528,4.761164411650585,1.6295293410196772,0.4640006135160376,False,1.153297561567406,0.043379963618131366
2026-01-16,8.351134947335876,4.753359488489393,1.6349521426686393,0.46024585105961163,False,1.1457784307503023,0.0537408391696116
2026-01-17,8.55297760944291,4.778952576997761,1.588190334431466,0.47718831854333094,False,1.1734713096351346,0.06600631876533403
2026-01-18,8.49642902598419,4.771034869858676,1.6121850730254936,0.4724785874056938,False,1.1657128255937343,0.07728315524987275
2026-01-19,8.297873305210949,4.753235467909846,1.621618641466451,0.45219872759721164,False,1.1384709161288853,0.0860423338826874
2026-01-20,8.083294646056322,4.7242221635490225,1.6793206226755577,0.43359671756831836,False,1.1090306543070925,0.09218351621077417
2026-01-21,8.054464537378669,4.719026499753616,1.6744208505032445,0.42534894734313844,False,1.1050751540203225,0.09782402304607674
2026-01-22,8.295241464313575,4.753091084957539,1.611931985791252,0.44771414988018854,False,1.1381098267018321,0.105938088490841
2026-01-23,7.358602111535593,4.639835252036706,1.774374339026433,0.3401696392422061,False,1.0096026028846317,0.10352815406688631
2026-01-24,7.518470555573358,4.653852358710928,1.7627356135042622,0.3624243126696389,False,1.031536605399406,0.1029452378768322
2026-01-25,7.352541050412425,4.642460922657385,1.7650086883506528,0.3344930193798612,False,1.0087710233273406,0.10055856260671447
2026-01-26,7.889486296579178,4.69565746638359,1.708829421041735,0.3995021314389099,False,1.0824400857280194,0.10413701258675459
2026-01-27,7.545935309528212,4.659632578062172,1.758573268126375,0.3663989083718226,False,1.035304778574164,0.10383728449508507
2026-01-28,7.679308978385185,4.669814797208037,1.7405308407254374,0.3808625781543238,False,1.05360368931744,0.10501046110562773
2026-01-29,7.748527269948266,4.6926811412694285,1.7013903794032035,0.37824598900919365,False,1.063100461431231,0.10690818418695736
2026-01-30,7.793696139701446,4.701041227555471,1.6849289852866391,0.3810352049172084,False,1.0692976450512937,0.10924475026545213
2026-01-31,7.878367746679851,4.704945490521487,1.674637004450844,0.3902787797569078,False,1.0809146170658308,0.11244057712275504
2026-02-01,8.153972068608969,4.726442866499745,1.669936339913441,0.42491479572811747,False,1.1187276196671938,0.11856556938244789
2026-02-02,8.46402967542127,4.767327682714285,1.60086290381221,0.4568375591929076,False,1.1612676241595083,0.12791001223373513
2026-02-03,8.47749228948322,4.767172239318782,1.605817665381216,0.45501603093064247,False,1.163114699187151,0.13712188780169515
2026-02-04,8.654207793875447,4.790777444253804,1.5755490172405548,0.46999911595404864,False,1.187360123861598,0.14799704107657213
2026-02-05,8.388902321997955,4.775047577814415,1.580293218282128,0.4415207789067197,False,1.1509601268367344,0.15563393999121372
2026-02-06,8.233100179652043,4.764721191793006,1.5868616927278894,0.42101318396441395,False,1.1295840222365348,0.16133164357040009
2026-02-07,7.955239690096094,4.731249592878134,1.6422790509280043,0.39259035638011724,False,1.091461472703014,0.1638086120795292
2026-02-08,7.734655149633876,4.685782020379433,1.7134567261989548,0.38259609577103837,False,1.061197202012573,0.16379012987814917
2026-02-09,8.303693399923661,4.7458816927072505,1.64764672658728,0.44742570894364353,False,1.1392694350162944,0.17001798078310823
