date,mean_corr,curv,eta,entropy,dominance,h1_count,v_raw,Oh,Xi,phi,DEF,regime,phi_c,Oh_pre,Xi_c,sps
2018-02-02,0.2360451945054998,1.0,0.9523809523809523,5.742850639456314e-12,0.9999999999932572,1,3.872305706495325e-23,0.2038439138039604,1.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-05,0.21670460102710826,3.0,0.3278688524590164,1.0797807092830254e-11,0.9999999999882022,1,1.273902062414852e-22,0.5921180353341292,1.0,1e-06,0.538403518999586,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-06,0.18580466067101417,3.5,0.28169014084507044,1.5096923711026285e-11,0.9999999999839031,1,2.4301369527960124e-22,0.6891865657164289,1.0,1e-06,0.893931483888526,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-07,0.21204541634637378,3.5,0.28169014084507044,1.541278216152701e-11,0.9999999999835872,1,2.5296629516502716e-22,0.6891865657164289,1.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-08,0.21133073498351582,5.0,0.19801980198019803,2.2428614520901e-11,0.9999999999765714,1,5.254708676946834e-22,0.9803921568627451,1.0,1e-06,0.43300664160022606,Katashi,1e-06,0.9803921568627451,1.0,0
2018-02-09,0.21431568104417928,5.0,0.19801980198019803,1.625529710702106e-10,0.999999999836447,1,2.658601778104564e-20,0.9803921568627451,1.0,1e-06,1.0,Katashi,1e-06,0.9803921568627451,1.0,0
2018-02-12,0.22604062636082126,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.7711316746870893,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-13,0.22584622823995207,5.0,0.19801980198019803,5.642508682348094e-11,0.9999999999425749,1,3.240214261733871e-21,0.9803921568627451,1.0,1e-06,0.38843714032067844,Katashi,1e-06,0.9803921568627451,1.0,0
2018-02-14,0.18793457293023408,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.7711316746870893,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-15,0.18874280548932576,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.9673373529881764,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-16,0.19020002367982647,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,0.4001550805765818,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-20,0.2004701537447114,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-21,0.21671528834504078,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.7071838597134619,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-22,0.20981533953143738,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-23,0.24418423308686985,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,0.4001550805765818,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-26,0.25917013688113516,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.397980974569239,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-27,0.29598420007204324,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.8890224929410271,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-02-28,0.28029637328276635,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-01,0.2510155255832117,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.9673373529881764,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-02,0.22667401383528774,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-05,0.2229080419108552,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-06,0.2315605616427611,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.696361660023664,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-07,0.19181269876746976,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-08,0.2264410753791942,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,0.9673373529881764,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-09,0.23632078173942786,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-12,0.20821101768159458,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-13,0.18225968245613228,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-14,0.18568943223318288,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.5921180353341292,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-15,0.18939202179989073,3.5,0.28169014084507044,0.0,0.0,0,0.0,0.6891865657164289,0.0,1e-06,0.8819683943346246,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-16,0.19140228106482213,3.5,0.28169014084507044,0.0,0.0,0,0.0,0.6891865657164289,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-19,0.2243216978636296,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,0.6271991292754506,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-20,0.21037568751515837,4.0,0.2469135802469136,7.477918284305914e-11,0.9999999999242208,1,5.666703715489247e-21,0.7862550960986313,1.0,1e-06,0.5758418739262368,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-21,0.2123747728581541,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-22,0.16730337508467488,4.0,0.2469135802469136,0.0,0.0,0,0.0,0.7862550960986313,0.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-23,0.15375870009401266,3.0,0.3278688524590164,7.298162074641998e-12,0.9999999999917019,1,6.056117029473361e-23,0.5921180353341292,1.0,1e-06,0.6335831450889235,Utsuroi,1e-06,0.9803921568627451,1.0,0
2018-03-26,0.15542014606255022,3.0,0.3278688524590164,1.3926970687694444e-11,0.999999999985073,1,2.0788717513659162e-22,0.5921180353341292,1.0,1e-06,1.0,Utsuroi,1e-06,0.9803921568627451,1.0,0
