,value
tau_Katashi_max,33.0
tau_Katashi_mean,4.538461538461538
eta_Katashi,0.2462643633381771
Xi_Katashi,0.13559322033898305
nu_s,59.93458942698683
phi_integral,14.753640295998315
phi_max,0.2716481811606609
phi_star,0.21948707019381056
frac_Katashi,0.08071135430916553
frac_Nagare,0.0
frac_Utsuroi,0.9192886456908345
