,value
tau_Katashi_max,386.0
tau_Katashi_mean,8.4
eta_Katashi,1.1233499843734438
Xi_Katashi,0.2857142857142857
nu_s,1517.6458288832112
phi_integral,8.049111798096103
phi_max,0.2414410214291064
phi_star,0.1835509633236891
frac_Katashi,0.30434782608695654
frac_Nagare,0.0
frac_Utsuroi,0.6956521739130435
