date,mean_corr,curv,eta,entropy,dominance,h1_count,v_raw,Oh,Xi,phi,DEF,regime,phi_c,Oh_pre,Xi_c
2019-07-18,0.1864773185752878,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.04229832274804454,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-07-19,0.1439842960879747,2.0,0.48780487804878053,3.787947733182549e-11,0.9999999999611205,1,1.4727334423335211e-21,0.6589521054329959,1.0,0.041029373065603204,0.5934596063203189,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-07-22,0.12333107624393302,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260376,0.0,0.03979849187363511,0.29257939037860414,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-07-23,0.07066062065426729,1.0,0.9523809523809523,4.703959444070217e-11,0.9999999999519604,1,2.2597619990439533e-21,0.33751205400260376,1.0,0.03860453711742605,0.3509437882530295,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-07-24,0.054930613209739854,1.0,0.9523809523809523,2.087130468429457e-11,0.9999999999781287,1,4.564822022047716e-22,0.33751205400260376,1.0,0.037446401003903264,1.0,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-07-25,0.08465633433541896,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260376,0.0,0.03632300897378617,1.0,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-07-26,0.0826523577124206,1.0,0.9523809523809523,6.657263629022311e-11,0.9999999999324274,1,4.498487066371281e-21,0.33751205400260376,1.0,0.03523331870457258,0.3509437882530295,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-07-29,0.07998434079810741,1.0,0.9523809523809523,0.684552122295657,0.5654614577368309,2,0.29746428132551345,0.33751205400260376,2.0,0.0341763191434354,0.055797030081582655,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-07-30,0.0818549264976195,1.0,0.9523809523809523,1.4531931213803478e-11,0.9999999999844681,1,2.2570863454694977e-22,0.33751205400260376,1.0,0.03315102956913234,0.8424168285941988,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-07-31,0.10004301464991523,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.03215649868205837,0.2686618444260084,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-01,0.10013985202672503,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.031191803721596616,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-02,0.12789511474326157,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.030256049609948717,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-05,0.1654880011368291,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.029348368121650256,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-06,0.21709733464642625,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.028467917078000747,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-07,0.23577114475887306,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.027613879565660724,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-08,0.2607157581386911,2.0,0.48780487804878053,2.531249654002159e-10,0.9999999997458751,1,6.43253674828743e-20,0.6589521054329959,1.0,0.0267854631786909,0.5934596063203189,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-09,0.28391138808977745,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.025981899283330175,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-12,0.28074628639003596,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.025202442304830267,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-13,0.28446827050276213,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.02444636903568536,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-14,0.27894705986184304,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.023712977964614797,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-15,0.28840365115701555,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.023001588625676354,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-16,0.28314643450843946,2.0,0.48780487804878053,2.577338342710525e-11,0.9999999999732266,1,6.900401065653387e-22,0.6589521054329959,1.0,0.022311540966906063,0.5934596063203189,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-19,0.2772120519784305,3.0,0.3278688524590164,0.0,0.0,0,0.0,0.9803921568627452,0.0,0.1023622204526933,0.2627230979537598,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-20,0.274483229244899,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,0.0992913538391125,0.009440820156253915,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-08-21,0.27733304762686833,2.5,0.3921568627450981,0.0,0.0,0,0.0,0.8196721311479508,0.0,0.09631261322393912,0.003978211025383427,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-22,0.3040624331082856,2.0,0.48780487804878053,5.454325879684759e-11,0.9999999999444568,1,3.0295091324701412e-21,0.6589521054329959,1.0,0.09342323482722095,0.9194983347745274,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-23,0.29580588493631976,2.0,0.48780487804878053,5.6414539704747605e-11,0.9999999999425855,1,3.2390135819095883e-21,0.6589521054329959,1.0,0.09062053778240432,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-26,0.28567350523872265,2.0,0.48780487804878053,4.775224660017457e-11,0.9999999999512478,1,2.3280282456589482e-21,0.6589521054329959,1.0,0.0879019216489322,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-27,0.28760461760461764,2.5,0.3921568627450981,0.0,0.0,0,0.0,0.8196721311479508,0.0,0.08526486399946423,0.5208947672782075,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-28,0.28920195746282706,2.5,0.3921568627450981,1.295549223371542e-10,0.9999999998694451,1,1.6914029959249522e-20,0.8196721311479508,1.0,0.0827069180794803,0.6629431731256716,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-29,0.2812152581717799,2.5,0.3921568627450981,1.9601897880696556e-10,0.999999999802981,1,3.861945469885988e-20,0.8196721311479508,1.0,0.08022571053709589,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-08-30,0.2802377815421294,2.0,0.48780487804878053,2.9311086886645716e-10,0.9999999997058892,1,8.620708584507637e-20,0.6589521054329959,1.0,0.07781893922098301,0.09041404682626175,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-03,0.28030930422234773,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.07548437104435352,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-04,0.2590909090909091,2.0,0.48780487804878053,2.3604673770858186e-11,0.9999999999753953,1,5.80784775430645e-22,0.6589521054329959,1.0,0.0732198399130229,0.5934596063203189,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-05,0.24953071083505868,2.0,0.48780487804878053,3.187172747888691e-11,0.9999999999671283,1,1.04767803492709e-21,0.6589521054329959,1.0,0.07102324471563222,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-06,0.24163937511763597,2.0,0.48780487804878053,5.7772564508390205e-11,0.9999999999412275,1,3.395440496455745e-21,0.6589521054329959,1.0,0.06889254737416325,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-09,0.2546326620239664,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.06682577095293836,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-10,0.2553955706129619,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,0.0648209978243502,0.012787609472986183,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-09-11,0.24409498713846547,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,0.0628763678896197,1.0,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-09-12,0.24180626137147881,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260376,0.0,0.060990076852931105,0.05415578066483229,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-09-13,0.22366334148942843,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.05916037454734317,0.011806891800632657,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-16,0.21918125352907963,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.05738556331092288,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-17,0.21457996110170025,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.05566399641159519,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-18,0.20907271472488864,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.053994076519247335,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-19,0.2167494824016563,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.05237425422366991,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-20,0.21846602672689636,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.05080302659695981,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-23,0.21164753121274857,1.5,0.6451612903225806,0.0,0.0,0,0.0,0.49823207971788014,0.0,0.049278935799051016,0.012787609472986183,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-09-24,0.1907867494824017,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.047800567725079485,0.007331309825758914,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-25,0.1828238910847607,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260376,0.0,0.0463665506933271,0.04412457397714464,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-09-26,0.18549407114624508,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.044975554172527285,0.011806891800632657,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-09-27,0.21431771127423305,1.0,0.9523809523809523,0.0,0.0,0,0.0,0.33751205400260376,0.0,0.04362628754735146,0.04412457397714464,Utsuroi,0.23460114208392602,0.8196721311479508,1.0
2019-09-30,0.2088581466842336,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.04231749892093092,0.011806891800632657,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-10-01,0.20413764978982374,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.04104797395330299,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-10-02,0.2069031934249326,2.0,0.48780487804878053,2.2339907701235526e-11,0.9999999999766601,1,5.214108896098458e-22,0.6589521054329959,1.0,0.039816534734703896,0.5934596063203189,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-10-03,0.24697973524060485,2.0,0.48780487804878053,3.3988700742170327e-11,0.9999999999650113,1,1.1892197270152425e-21,0.6589521054329959,1.0,0.03862203869266278,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-10-04,0.24357048748353102,2.0,0.48780487804878053,0.0,0.0,0,0.0,0.6589521054329959,0.0,0.03746337753188289,1.0,Katashi,0.23460114208392602,0.8196721311479508,1.0
2019-10-07,0.2734908087082,2.0,0.48780487804878053,5.270139879909506e-11,0.9999999999462986,1,2.830137668410724e-21,0.6589521054329959,1.0,0.0363394762059264,0.5934596063203189,Katashi,0.23460114208392602,0.8196721311479508,1.0
