,value
tau_Katashi_max,29.0
tau_Katashi_mean,4.109826589595376
eta_Katashi,0.5354824169581162
Xi_Katashi,0.5513361462728551
nu_s,28.16610192663105
phi_integral,114.32267544972787
phi_max,0.6058594046122363
phi_star,0.3684752543947912
frac_Katashi,0.6416967509025271
frac_Nagare,0.0
frac_Utsuroi,0.3583032490974729
