rscore,rscore_std,rscore_max,omega,omega_std,eta,eta_std,eta_max,xi,xi_std,delta,delta_std,delta_max
0.0662785956500235,0.010763031505264174,0.08281880399068942,0.4311644146330035,0.16253993316198337,0.5688355853669964,0.16253993316198334,0.949533217860628,0.03788039981868578,0.02268021065327776,0.5688355853406158,0.16253993316198334,0.9495332178342474
0.05092103783658902,0.009666320839491736,0.0625978038253019,0.316796916893583,0.17172124349227566,0.683203083106417,0.17172124349227566,0.978028466028406,0.019021582781719323,0.013968651991376061,0.6832030830686693,0.17172124349227572,0.9780284659906582
0.09877171191583431,0.017982502383378743,0.13680815638124502,0.4266939425501767,0.13585494982009433,0.5733060574498233,0.13585494982009433,0.8475770042981606,0.05032742234565156,0.02613929864131032,0.5733060574328088,0.13585494982009436,0.8475770042811464
0.048508657721888296,0.008959430908051966,0.059738700607983156,0.40062417608824386,0.2100005149925969,0.5993758239117561,0.2100005149925969,0.9790345742243302,0.029005131681981912,0.0296555869287639,0.5993758238720269,0.2100005149925969,0.979034574184601
0.07086496958955606,0.012288240169369247,0.09182646377416866,0.39824251770064395,0.14879876248883767,0.601757482299356,0.14879876248883767,0.8553223877307969,0.03222010472194832,0.019623088095917136,0.6017574822741254,0.14879876248883764,0.8553223877055663
0.08817275206386074,0.015275069631323922,0.1162850516525106,0.45417388013180215,0.16573848655339288,0.5458261198681978,0.16573848655339288,0.8253616567597869,0.054297330098898304,0.040819903569659824,0.5458261198485431,0.16573848655339285,0.8253616567401323
0.07060788337821781,0.010882264349457256,0.08865614501180533,0.4316458544706688,0.1732601650791712,0.5683541455293313,0.1732601650791712,0.9438841716612235,0.0422811848479228,0.027775544207759833,0.5683541455045968,0.1732601650791712,0.9438841716364891
0.05527976589210947,0.008790532489661666,0.07143972779984739,0.4467410805317045,0.1398097532493397,0.5532589194682955,0.1398097532493397,0.9143020438884893,0.028310456583371776,0.012901694185074853,0.5532589194351945,0.13980975324933967,0.9143020438553883
0.0687089325695781,0.009841244891903678,0.08537656143222215,0.451074835761651,0.13632087632261244,0.548925164238349,0.13632087632261242,0.8124004180038406,0.03818744605203102,0.024352320182554482,0.5489251642114783,0.13632087632261247,0.8124004179769699
0.05457259969487839,0.009594647813608885,0.0681475090740095,0.3533738581704092,0.2007568566728754,0.6466261418295908,0.2007568566728754,0.9785259185857996,0.02576099753108184,0.024649724524962658,0.6466261417958636,0.2007568566728754,0.9785259185520725
0.05720483297467688,0.01086493221679713,0.07185938926593373,0.38275935374377523,0.19436443416435537,0.6172406462562248,0.1943644341643554,0.9678999689796126,0.03094123675748421,0.021742682951660274,0.6172406462259694,0.1943644341643554,0.9678999689493571
0.0537961761393757,0.008316576875655537,0.06332207775009079,0.3899247249695922,0.20095850857946698,0.6100752750304078,0.20095850857946695,0.9772713394875309,0.030507539214698766,0.023542287123179524,0.6100752749969935,0.20095850857946695,0.9772713394541166
0.0978356840912323,0.016547033959194428,0.1291969936409258,0.5022574884420481,0.1260685397962967,0.49774251155795196,0.12606853979629673,0.8018026004568158,0.06298195638366141,0.026079938487845677,0.49774251154040294,0.12606853979629667,0.8018026004392669
0.06233461989270471,0.010828645884901119,0.079354069749904,0.46429013162498217,0.13716527968628034,0.5357098683750179,0.13716527968628034,0.8161053043993347,0.035556654025713244,0.017251337165161574,0.535709868344603,0.1371652796862804,0.8161053043689201
0.06343729830320927,0.011291521613215501,0.08097221866616214,0.3880466767793587,0.21707461458196167,0.6119533232206413,0.21707461458196162,0.9744773452879615,0.041297639328503506,0.0394819915205292,0.6119533231927956,0.21707461458196162,0.9744773452601161
0.04347138394909935,0.008010332957031066,0.05414406728753662,0.39098438308229577,0.16614052833605708,0.6090156169177042,0.16614052833605708,0.8940319075894454,0.024636204521290655,0.026076581053091324,0.6090156168733177,0.16614052833605705,0.8940319075450587
0.04676981821382159,0.008383642625116424,0.05864260387486039,0.3299732530300309,0.1697935821677344,0.670026746969969,0.1697935821677344,0.9933426146969391,0.015941384720275904,0.011324190999795772,0.6700267469267759,0.16979358216773444,0.9933426146537461
0.05342192212026445,0.009655690944771403,0.06896913157323002,0.4236149401778462,0.13653928840712054,0.5763850598221538,0.13653928840712054,0.8313097258827986,0.02384850881374582,0.0139753862679149,0.5763850597862515,0.1365392884071206,0.8313097258468966
0.06508436610047313,0.011036000984602898,0.08103969832845058,0.3184161020423818,0.1603430297572687,0.6815838979576182,0.16034302975726866,0.9704115727993913,0.021363788447547657,0.015252599693067621,0.6815838979289651,0.16034302975726872,0.9704115727707381
0.05288845203856486,0.009541582242138339,0.06582583253758587,0.41506146352601403,0.14098533244874104,0.5849385364739859,0.14098533244874104,0.845360235325967,0.025092006919130085,0.019635382055878885,0.5849385364379293,0.14098533244874106,0.8453602352899104
0.07399247982358667,0.01436814884118876,0.1009067558173545,0.44804456089598677,0.18718598156165633,0.5519554391040132,0.18718598156165633,0.8761925049185608,0.05134173236232839,0.041675612895046815,0.551955439080779,0.18718598156165633,0.8761925048953265
0.04550922204553957,0.008700492741710386,0.056597486833781706,0.3426971643666424,0.1714210609382893,0.6573028356333577,0.1714210609382893,0.9615973493010929,0.019375262658675438,0.016644622676295233,0.6573028355918149,0.17142106093828932,0.9615973492595499
0.06352384408290845,0.010751511739955548,0.0792867513397174,0.4419639802629981,0.2047305544868493,0.5580360197370018,0.2047305544868493,0.9806896920355257,0.04055544331731473,0.029332998089138924,0.558036019708027,0.20473055448684932,0.9806896920065509
0.05296658907120797,0.007745556992209752,0.06615114688298301,0.41965189538343617,0.14107779261982356,0.5803481046165638,0.1410777926198236,0.7971370773415796,0.030908153155489698,0.026488365832931883,0.5803481045837767,0.14107779261982362,0.7971370773087926
0.06114829873547816,0.010797632089648838,0.0795020716568368,0.4096322929392891,0.12655277258578537,0.5903677070607108,0.12655277258578537,0.8013549275841022,0.029089294543505895,0.020610931740967214,0.5903677070309343,0.12655277258578534,0.8013549275543256
0.07319038392257075,0.012549949194928354,0.09620232058179205,0.5130788896808318,0.10993573289902539,0.4869211103191682,0.10993573289902538,0.6633751303306183,0.057669606556048074,0.031766436545740434,0.48692111029526486,0.1099357328990254,0.6633751303067149
0.049346041844156044,0.007548038469764956,0.05913071495910705,0.3921056139393795,0.1878327826803225,0.6078943860606205,0.18783278268032252,0.946751535736336,0.024759005544018258,0.02131484518768431,0.6078943860180261,0.1878327826803225,0.9467515356937416
0.06029929865502225,0.010291457612916739,0.07638108811801632,0.35156210325226084,0.19877899432931653,0.6484378967477391,0.19877899432931653,0.9959874174369792,0.027698085035491038,0.02417697682890694,0.6484378967184431,0.1987789943293166,0.995987417407683
0.07063153373873018,0.013021875022507174,0.09393267739302914,0.4278586737698712,0.21334420088469191,0.5721413262301288,0.21334420088469191,0.9761303254041495,0.051541702664797136,0.049088668975814105,0.5721413262040757,0.2133442008846919,0.9761303253780963
0.046194232891766676,0.009677804133121847,0.06002217189087317,0.38996227809584155,0.13858538938975765,0.6100377219041584,0.13858538938975762,0.8937499579576592,0.021983833834517442,0.01101465297470763,0.6100377218661046,0.13858538938975767,0.8937499579196052
0.06387589803221455,0.010708838737821271,0.08149922634283002,0.4472186595285443,0.1085459256089863,0.5527813404714557,0.10854592560898631,0.7704604286355509,0.03243728144586579,0.017287783516137654,0.5527813404426417,0.10854592560898628,0.7704604286067369
0.07992497013275734,0.01138928811512908,0.09903141174925506,0.49643403328930524,0.13076960876459326,0.5035659667106948,0.13076960876459326,0.734084924734778,0.05376569090122335,0.03356086419306567,0.5035659666879648,0.13076960876459331,0.734084924712048
0.06079484494635725,0.010012741392722893,0.07521346176513258,0.36692875289689386,0.1924864069343932,0.6330712471031061,0.1924864069343932,0.9368953775820588,0.03026810894465737,0.028269070334843466,0.6330712470733297,0.1924864069343932,0.9368953775522822
0.053204074301129535,0.009422852946913399,0.06611845711245727,0.40601180003659365,0.12489270720613474,0.5939881999634063,0.12489270720613474,0.8505169047829819,0.025626807460505992,0.015071467925765625,0.5939881999303053,0.1248927072061347,0.8505169047498806
0.05748345115165773,0.010475427700347472,0.07413177727082342,0.4607270090854645,0.10487462790050046,0.5392729909145355,0.10487462790050045,0.706559919566428,0.0308022954303719,0.015347006435288097,0.5392729908828514,0.10487462790050048,0.706559919534744
0.06455767571709445,0.012045523082122138,0.08880639445232659,0.37928691219686594,0.21542815829140874,0.6207130878031341,0.21542815829140874,0.9701635454758918,0.03877607808565269,0.03508136336942215,0.6207130877759377,0.2154281582914087,0.9701635454486954
0.05928669427853368,0.009739760055106112,0.07315286286896448,0.404017828949774,0.19320553388722128,0.595982171050226,0.19320553388722128,0.988541953391828,0.0331899301785499,0.029442011086571636,0.5959821710190166,0.19320553388722123,0.9885419533606185
0.05913896684475943,0.010231748688649471,0.07437752863043993,0.42367121259139506,0.2220323190420768,0.5763287874086049,0.2220323190420768,0.9900363654522937,0.04253232577621939,0.041777718197578216,0.57632878737819,0.2220323190420768,0.9900363654218789
0.06697014266939094,0.010989234250860989,0.08231836761069267,0.4025258311031638,0.13723949118683124,0.5974741688968361,0.13723949118683124,0.8879741368168389,0.030973212254540066,0.017337987674370822,0.5974741688699656,0.13723949118683126,0.8879741367899683
0.0446691746335281,0.007764122427410457,0.05509985320815951,0.38609282229835634,0.17493155530760388,0.6139071777016436,0.17493155530760388,0.9328495650405509,0.021271729205534433,0.01696474088628434,0.6139071776583012,0.1749315553076039,0.9328495649972084
0.061321521750806865,0.00955823093258653,0.07534393811233817,0.4704242519668665,0.22033390661059218,0.5295757480331336,0.22033390661059218,0.9860348199733957,0.05477651824308931,0.04517600094484404,0.5295757480041587,0.22033390661059216,0.9860348199444208
0.06143371406754076,0.009982643370838989,0.07940214690098334,0.3991660322796214,0.15601957223186416,0.6008339677203787,0.15601957223186416,0.8675242855240723,0.03157944845007951,0.025557951325935784,0.6008339676915646,0.15601957223186413,0.8675242854952582
0.05449151916912978,0.009252474364420032,0.06500169318218206,0.4388061767450979,0.12004597909962644,0.5611938232549021,0.12004597909962643,0.8217849250579962,0.024862595366752595,0.010638230802286243,0.5611938232207069,0.12004597909962647,0.821784925023801
0.07270224849939222,0.01371112612547933,0.0948669055833876,0.4839753988054588,0.14311404309501996,0.5160246011945411,0.14311404309501996,0.8474363046242789,0.04614477912094923,0.025730944538811158,0.5160246011701386,0.14311404309502,0.8474363045998763
0.0738361058358235,0.012635206450225709,0.09498544027424671,0.41973754129557783,0.17322396110005664,0.5802624587044222,0.17322396110005664,0.9232759957884342,0.04320323485558343,0.033170473423923895,0.5802624586808529,0.17322396110005664,0.923275995764865
0.09092811234871466,0.015743044216916847,0.12272596237595397,0.37474089314338366,0.1733734373081702,0.6252591068566162,0.1733734373081702,0.9162845732716446,0.04250761141765973,0.032564820571387244,0.6252591068371354,0.17337343730817018,0.9162845732521636
0.061591132482732194,0.010089881921924549,0.07653200940220108,0.4023701238119235,0.15889632458230674,0.5976298761880765,0.15889632458230674,0.9222261373553395,0.026740347816827374,0.012423768855589403,0.5976298761579806,0.1588963245823068,0.9222261373252436
0.06843645613180929,0.010543248667474523,0.08646231424488829,0.4498203512351471,0.22003659698842157,0.5501796487648529,0.22003659698842157,0.9672516706479889,0.04981329333058909,0.04161734167182698,0.5501796487386359,0.2200365969884216,0.967251670621772
0.08184961832167222,0.013815106886013413,0.10531376866777889,0.4727608206177159,0.10728396083100122,0.5272391793822842,0.10728396083100122,0.7731619153050953,0.04254052987655329,0.016588898819354995,0.5272391793609099,0.10728396083100127,0.7731619152837212
0.05761194672415079,0.008206992474942105,0.0708650573462746,0.46160913950925664,0.19745544703129453,0.5383908604907435,0.19745544703129453,0.9493764639966984,0.040539284519621965,0.03515863685322661,0.5383908604582707,0.19745544703129447,0.9493764639642255
0.05650411941217143,0.009781374456126033,0.07061664811821147,0.44048621751569844,0.22166564213284212,0.5595137824843015,0.22166564213284212,0.9546550914003354,0.035922145443828934,0.02863924942833083,0.5595137824510438,0.22166564213284218,0.9546550913670778
0.06112885404425464,0.010184363084924543,0.07926829598190532,0.5248793989629563,0.1041975605268664,0.47512060103704373,0.10419756052686642,0.6222008526746599,0.047782774518619245,0.023817997140517994,0.4751206010082296,0.10419756052686639,0.6222008526458458
0.06911802585210955,0.011950096141327502,0.08795277367349427,0.36066303618632645,0.09612222418356142,0.6393369638136736,0.09612222418356144,0.8274380954328724,0.028267132944408604,0.01342910061489287,0.6393369637872929,0.09612222418356142,0.8274380954064917
0.062277843574561495,0.010829517703673965,0.08126865767628591,0.46473398672790867,0.11548464796714564,0.5352660132720914,0.11548464796714564,0.7889987283821287,0.04031486079916515,0.02103261753389723,0.5352660132432774,0.11548464796714564,0.7889987283533146
0.04421458370741929,0.007691346099208408,0.05478147921512705,0.4442617017008248,0.17928573423350352,0.5557382982991752,0.1792857342335035,0.9608177147117365,0.02442530883330811,0.013304848975720587,0.5557382982549375,0.17928573423350355,0.9608177146674991
