,value
tau_Katashi_max,11.0
tau_Katashi_mean,2.7222222222222223
eta_Katashi,0.198019801980198
Xi_Katashi,0.22108843537415174
nu_s,3.415445544554423
phi_integral,0.0009830000000000004
phi_max,1e-06
phi_star,0.0
frac_Katashi,0.04984740590030519
frac_Nagare,0.0
frac_Utsuroi,0.9501525940996948
PR,
