t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-03-02,7.295046466315725,4.633511908358303,1.7725307090804847,0.33197052049556935,False,0.9166833501832796,0.0674266055316286
2026-03-03,7.461727364054641,4.653550265031533,1.7428188522540977,0.3472134697205904,False,0.9376281932979024,0.06540380736567974
2026-03-04,7.697437119748691,4.683356832201207,1.6911363933199746,0.3810296175014239,False,0.9672470873677612,0.06344169314470935
2026-03-05,7.864718830358278,4.698007569259969,1.6805041420749975,0.4065858643774818,False,0.9882674276238571,0.06153844235036807
2026-03-06,7.881952107672152,4.697955679870029,1.6796376502670436,0.4045312837680917,False,0.9904329324572619,0.059692289079857026
2026-03-07,7.819555181521443,4.70215039326268,1.6689522624316226,0.39119984786926565,False,0.982592238971747,0.05790152040746131
2026-03-08,7.713124804307902,4.691332603727792,1.700853407895762,0.37861904584338246,False,0.969218375598036,0.05616447479523747
2026-03-09,8.021430907541646,4.719177157754745,1.680351879655592,0.41702373704251394,False,1.0079596054036626,0.055116308983673354
2026-03-10,7.886134477412356,4.703785125332299,1.7073896001859024,0.40617379264159004,False,0.9909584820507921,0.053462819714163154
2026-03-11,7.906261384595599,4.700490065268543,1.7147518765600227,0.4102256230618103,False,0.9934875955788215,0.05185893512273826
2026-03-12,7.807565113803898,4.699726945591072,1.6935720076118106,0.3940988762096999,False,0.9810855870957111,0.05030316706905611
2026-03-13,7.612863462727413,4.678639905054082,1.7108930224517058,0.3624480460719863,False,0.9566197029345719,0.048794072056984425
2026-03-14,7.575473271070067,4.668062046051865,1.7369627228897135,0.3612689019705811,False,0.9519213139235201,0.047330249895274894
2026-03-15,7.398360443487247,4.631896044627926,1.798893701572126,0.3472783063547269,False,0.9296656119346814,0.04591034239841665
2026-03-16,6.87901984231294,4.565203599509125,1.8843308605868552,0.28466629024663703,False,0.8644061397203672,0.044533032126464145
2026-03-17,7.260179326786296,4.604767144058056,1.8258865325434916,0.34048353863341724,False,0.9123020036870335,0.043197041162670216
2026-03-18,7.404261366790647,4.6322957422350175,1.7900253023313504,0.35465945227270557,False,0.9304071120975539,0.04190112992779011
2026-03-19,7.61281352553262,4.669684029770496,1.7238470163523374,0.3727384754664419,False,0.9566134279101107,0.0406440960299564
2026-03-20,7.701061967918133,4.684690592935821,1.6884749081021475,0.3793586067270413,False,0.9677025797322326,0.03942477314905771
2026-03-21,7.716645357651902,4.689476665708554,1.685693813410025,0.3797942995660235,False,0.9696607624490011,0.03824202995458598
2026-03-22,7.534301991798552,4.653428934947478,1.7580889185122477,0.3698105891368911,False,0.9467477997604218,0.0370947690559484
2026-03-23,7.327798039843694,4.639116258637312,1.755365238661811,0.34041074615200656,False,0.9207988581905309,0.03598192598426995
2026-03-24,7.329303831538306,4.621426297645449,1.8105393949026318,0.3425711110120969,False,0.9209880734589556,0.03490246820474185
2026-03-25,7.655967925038451,4.682329108739937,1.704641419664421,0.3789804763219955,False,0.9620361376483986,0.03385539415859959
2026-03-26,7.733053123857656,4.686081619408915,1.7149478373557383,0.3904284789990303,False,0.9717225349358473,0.032839732333841604
2026-03-27,7.770999252003325,4.681780668180741,1.747515572581947,0.4018783587751729,False,0.9764907819971471,0.03185454036382635
2026-03-28,8.03737207859463,4.7096550962521135,1.707183579616808,0.4260491854486684,False,1.0099627463232124,0.03169592385876855
2026-03-29,8.524901522115607,4.769228714431567,1.640140258929319,0.47570178616412395,False,1.0712248816178085,0.03644303667243017
2026-03-30,8.228263510525817,4.735648132400979,1.6757137704622163,0.4427715719687915,False,1.0339498447127773,0.03806573314927945
2026-03-31,8.38690406008216,4.75560962995039,1.6368785974375055,0.4548433153362937,False,1.0538843511088234,0.04123450924350693
2026-04-01,8.713473846033558,4.789881551129419,1.6008767846807834,0.48523217305107413,False,1.0949205647692628,0.04759111914774275
2026-04-02,8.591970751744817,4.772809874677956,1.6358510971743614,0.4764204042060973,False,1.0796526889518125,0.05253560068945547
2026-04-03,8.550313488193703,4.769289511302649,1.617057971770294,0.4699657310485519,False,1.0744181068161365,0.05691298121406272
2026-04-04,7.878507458354272,4.6890634797829644,1.7316905921564698,0.40865979788096646,False,0.9900000835793965,0.05520559177764084
2026-04-05,7.616166675332835,4.661579493618703,1.7598515575163272,0.37896748211696163,False,0.9570347791114664,0.05354942402431161
2026-04-06,7.700359967503764,4.67941126486177,1.711770497595447,0.38550682987632207,False,0.9676143675330855,0.05194294130358226
2026-04-07,7.400976823470117,4.631760952426339,1.7916422020726581,0.3515965960813656,False,0.9299943818718057,0.050384653064474795
2026-04-08,7.166882859915713,4.597432259470235,1.8320031595678627,0.3250444718905366,False,0.9005785255425026,0.04887311347254055
2026-04-09,6.933276130383402,4.54614608837538,1.92010269403327,0.30081706904378686,False,0.8712238942263312,0.04740692006836433
2026-04-10,7.299622483388036,4.595742157640608,1.8691861123903324,0.35025007035580064,False,0.9172583648428448,0.0459847124663134
2026-04-11,7.204106111202927,4.586712179276591,1.8726801897764789,0.3359855092777352,False,0.9052559371055726,0.044605171092324
2026-04-12,7.495056006201069,4.624791497817128,1.820019504248198,0.37017721453632535,False,0.9418162147835664,0.04326701595955428
2026-04-13,7.305722487333252,4.597158932663117,1.8650528784171745,0.3542870630971032,False,0.9180248811465384,0.04196900548076765
2026-04-14,7.424309238284068,4.611400291192573,1.8478799662885672,0.36219410694648085,False,0.9329262941328554,0.04070993531634462
2026-04-15,7.354646423252415,4.629487619275515,1.801223274096468,0.3474222289403759,False,0.9241725811906177,0.03948863725685428
2026-04-16,7.367078538511412,4.628777629998533,1.813270629635551,0.3537970413445929,False,0.9257347800221266,0.03830397813914865
2026-04-17,8.305589779203379,4.756212504264196,1.6541946971460189,0.45716541611467143,False,1.0436665344358407,0.04064818154984144
2026-04-18,8.259525257655847,4.7454805764367425,1.6737081748866656,0.45293313623310477,False,1.0378781436241085,0.04245898759327488
2026-04-19,8.413867340441328,4.761936697230138,1.6517983518961665,0.46659999180143974,False,1.0572725118677304,0.04576701891489507
2026-04-20,8.73613076274835,4.791357663119628,1.6299094413416046,0.4975874332612582,False,1.097767595067814,0.05221541595287334
2026-04-21,8.917217791834338,4.8102755495635865,1.6083910715039402,0.5123711093392587,False,1.12052268857733,0.06029076856047354
2026-04-22,8.831039408616535,4.801369884904835,1.6236237178346065,0.5076087544156522,False,1.1096936569315081,0.06725753805817998
2026-04-23,8.768174321585382,4.795002238668954,1.6312358868157188,0.5022239310581932,False,1.1017941351319733,0.07338334272699244
2026-04-24,8.158416199573944,4.734053677976163,1.6753745903038093,0.4389812128322477,False,1.0251729483214658,0.07319567831089993
2026-04-25,7.853884666536094,4.699764287899685,1.720399466044274,0.4102309412651985,False,0.9869060246999947,0.07099980796157293
2026-04-26,7.831644052505575,4.691375502733912,1.7247399537661092,0.4008073894623531,False,0.9841113063011788,0.06886981372272574
2026-04-27,7.1861542175620166,4.6109494183320265,1.82962946312371,0.3250512520118467,False,0.9030001321451973,0.06680371931104397
2026-04-28,7.171215786923877,4.610366245554015,1.8287951022102171,0.32390602484060205,False,0.9011229939107692,0.06479960773171264
2026-04-29,7.249750453642244,4.62477776125257,1.8016967703040143,0.32939331137066974,False,0.9109915289126139,0.06285561949976126
2026-04-30,7.312592116003232,4.629983162655563,1.7926013372548952,0.3359236981342441,False,0.9188881072072345,0.06096995091476842
