,value
tau_Katashi_max,36.0
tau_Katashi_mean,4.254437869822485
eta_Katashi,0.5394925207107888
Xi_Katashi,0.5479833101529903
nu_s,12.54647296143581
phi_integral,155.92388867092345
phi_max,0.8459306512428857
phi_star,0.7218166932241968
frac_Katashi,0.6489169675090253
frac_Nagare,0.23014440433212996
frac_Utsuroi,0.12093862815884476
PR,0.9820140250004898
